SIM CODE  	DATE      	ORG SOIL N     	PROF SOIL NO3  	PROF SOIL NH4  	MINERALIZATION 	IMMOBILIZATION 	NET MINERALIZ  	NH4 NITRIFICAT 	N2O FROM NITRIF	NH4 VOLATILIZ  	NO3 DENITRIF   	N2O FROM DENIT 	NO3 LEACHING   	NH4 LEACHING   
-         	YYYY-MM-DD	kg N/ha        	kg N/ha        	kg N/ha        	kg N/ha        	kg N/ha        	kg N/ha        	kg N/ha        	kg N/ha        	kg N/ha        	kg N/ha        	kg N/ha        	kg N/ha        	kg N/ha        
RenoT0Control	2007-01-29	4985.769621    	4.298251       	1.641337       	0.032988       	-0.018947      	0.014041       	0.020733       	0.000052       	0.000248       	0.000002       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-01-30	4985.768553    	4.305711       	1.641467       	0.021023       	-0.013227      	0.007796       	0.013403       	0.000034       	0.000172       	0.000002       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-01-31	4985.765749    	4.314233       	1.642411       	0.023231       	-0.013546      	0.009685       	0.015122       	0.000038       	0.000179       	0.000001       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-02-01	4985.760553    	4.325299       	1.644689       	0.030628       	-0.016873      	0.013755       	0.019549       	0.000049       	0.000361       	0.000001       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-02-02	4985.754931    	4.338060       	1.646995       	0.035147       	-0.019592      	0.015556       	0.022397       	0.000056       	0.000432       	0.000002       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-02-03	4985.748756    	4.352632       	1.649299       	0.039466       	-0.022091      	0.017375       	0.025344       	0.000063       	0.000434       	0.000002       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-02-04	4985.743977    	4.365981       	1.650642       	0.035793       	-0.020575      	0.015218       	0.023110       	0.000058       	0.000467       	0.000002       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-02-05	4985.740075    	4.378229       	1.651505       	0.032203       	-0.018772      	0.013432       	0.021088       	0.000053       	0.000265       	0.000002       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-02-06	4985.734139    	4.392963       	1.652691       	0.037649       	-0.021041      	0.016608       	0.025038       	0.000063       	0.000624       	0.000002       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-02-07	4985.729467    	4.406188       	1.653561       	0.033807       	-0.019326      	0.014481       	0.022436       	0.000056       	0.000328       	0.000002       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-02-08	4985.724649    	4.419851       	1.654116       	0.034052       	-0.019392      	0.014660       	0.022986       	0.000057       	0.000383       	0.000002       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-02-09	4985.719304    	4.434030       	1.654722       	0.034817       	-0.019551      	0.015266       	0.023676       	0.000059       	0.000419       	0.000002       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-02-10	4985.713707    	4.448882       	1.655074       	0.035832       	-0.020058      	0.015774       	0.024614       	0.000062       	0.000508       	0.000002       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-02-11	4985.707908    	4.464273       	1.655298       	0.036578       	-0.020419      	0.016159       	0.025340       	0.000063       	0.000479       	0.000002       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-02-12	4985.702952    	4.478281       	1.655791       	0.034838       	-0.019823      	0.015015       	0.023464       	0.000059       	0.000454       	0.000002       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-02-13	4985.694658    	4.497297       	1.654572       	0.045330       	-0.024578      	0.020752       	0.031321       	0.000078       	0.002874       	0.000002       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-02-14	4985.690277    	4.510460       	1.656053       	0.035733       	-0.020796      	0.014937       	0.022764       	0.000057       	0.000234       	0.000002       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-02-15	4985.678768    	4.533668       	1.659785       	0.059980       	-0.032178      	0.027802       	0.039470       	0.000099       	0.000761       	0.000002       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-02-16	4985.671423    	4.551680       	1.661772       	0.047814       	-0.026853      	0.020962       	0.030681       	0.000077       	0.000884       	0.000002       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-02-17	4985.664847    	4.569877       	1.663036       	0.046365       	-0.026400      	0.019966       	0.030647       	0.000077       	0.000426       	0.000002       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-02-18	4985.661201    	4.582932       	1.663244       	0.033384       	-0.019721      	0.013663       	0.021972       	0.000055       	0.000342       	0.000002       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-02-19	4985.655782    	4.597419       	1.663977       	0.035642       	-0.020048      	0.015594       	0.024094       	0.000060       	0.000312       	0.000002       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-02-20	4985.648233    	4.614108       	1.665384       	0.040603       	-0.021933      	0.018670       	0.027517       	0.000069       	0.000503       	0.000002       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-02-21	4985.642285    	4.629397       	1.666098       	0.036945       	-0.020563      	0.016382       	0.025110       	0.000063       	0.000314       	0.000002       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-02-22	4985.631563    	4.651931       	1.667370       	0.051889       	-0.027325      	0.024564       	0.036365       	0.000091       	0.000666       	0.000002       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-02-23	4985.622979    	4.672293       	1.668073       	0.047286       	-0.025681      	0.021605       	0.032803       	0.000082       	0.000456       	0.000002       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-02-24	4985.614264    	4.693970       	1.667819       	0.048922       	-0.026680      	0.022243       	0.034637       	0.000087       	0.000732       	0.000002       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-02-25	4985.607188    	4.712903       	1.667372       	0.042904       	-0.023768      	0.019136       	0.030230       	0.000076       	0.000572       	0.000002       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-02-26	4985.595651    	4.738653       	1.665939       	0.055230       	-0.028998      	0.026232       	0.040392       	0.000101       	0.001810       	0.000002       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-02-27	4985.585182    	4.763338       	1.664637       	0.053281       	-0.028409      	0.024872       	0.038660       	0.000097       	0.001390       	0.000002       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-02-28	4985.574576    	4.789366       	1.662931       	0.055078       	-0.029510      	0.025568       	0.040543       	0.000101       	0.001141       	0.000003       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-03-01	4985.567531    	4.809773       	1.661357       	0.044366       	-0.024755      	0.019611       	0.032003       	0.000080       	0.000697       	0.000003       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-03-02	4985.548665    	4.848734       	1.657597       	0.075610       	-0.037673      	0.037937       	0.059054       	0.000148       	0.002585       	0.000003       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-03-03	4985.532731    	4.884403       	1.654583       	0.071477       	-0.036863      	0.034613       	0.054305       	0.000136       	0.001819       	0.000003       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-03-04	4985.519739    	4.917993       	1.650839       	0.067622       	-0.036250      	0.031372       	0.051328       	0.000128       	0.001395       	0.000003       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-03-05	4985.506854    	4.950128       	1.648073       	0.064670       	-0.034360      	0.030310       	0.049005       	0.000123       	0.000816       	0.000003       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-03-06	4985.495613    	4.978742       	1.645826       	0.060028       	-0.032367      	0.027661       	0.044260       	0.000111       	0.001180       	0.000003       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-03-07	4985.479655    	5.010327       	1.648861       	0.074608       	-0.038928      	0.035680       	0.051387       	0.000128       	0.000929       	0.000003       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-03-08	4985.460647    	5.046192       	1.652408       	0.083924       	-0.043093      	0.040831       	0.058004       	0.000145       	0.001270       	0.000003       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-03-09	4985.443283    	5.081569       	1.654531       	0.081208       	-0.042374      	0.038833       	0.056571       	0.000141       	0.001189       	0.000003       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-03-10	4985.427143    	5.115902       	1.654736       	0.077177       	-0.040508      	0.036669       	0.054324       	0.000136       	0.001992       	0.000004       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-03-11	4985.418428    	5.139571       	1.653699       	0.053768       	-0.029883      	0.023885       	0.037347       	0.000093       	0.001156       	0.000003       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-03-12	4985.404375    	5.168566       	1.654152       	0.062568       	-0.032194      	0.030374       	0.045101       	0.000113       	0.000810       	0.000003       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-03-13	4985.387707    	5.201348       	1.654627       	0.069468       	-0.035044      	0.034425       	0.050531       	0.000126       	0.001038       	0.000003       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-03-14	4985.370523    	5.235737       	1.654625       	0.071429       	-0.036002      	0.035427       	0.052553       	0.000131       	0.000905       	0.000003       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-03-15	4985.352202    	5.272437       	1.653809       	0.074588       	-0.037345      	0.037243       	0.055597       	0.000139       	0.001217       	0.000003       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-03-16	4985.333569    	5.310253       	1.652726       	0.075685       	-0.037865      	0.037821       	0.056898       	0.000142       	0.000942       	0.000004       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-03-17	4985.313031    	5.351380       	1.650851       	0.080379       	-0.039718      	0.040661       	0.061346       	0.000153       	0.001252       	0.000004       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-03-18	4985.293757    	5.391295       	1.648100       	0.077774       	-0.038824      	0.038951       	0.059332       	0.000148       	0.001635       	0.000004       	0.000000       	0.000000       	0.000000       
