SIM CODE  	DATE      	FRAC INTERCEP  	AG RES BIOMASS 	BG RES BIOMASS 	ROOT RES BIOMAS	SFC MANURE C   	AG RES N       	BG RES N       	ROOT RES N     	SFC MANURE N   	STD RES MOIST  	FLAT RES MOIST 
-         	YYYY-MM-DD	-              	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	kg/ha          	kg/ha          	kg/ha          	Mg/ha          	kg/kg          	kg/kg          
RenoT0Control	2007-03-19	0.000000       	0.000000       	0.000000       	0.533918       	0.000000       	0.000000       	0.000000       	0.002644       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-03-20	0.000000       	0.000000       	0.000000       	0.530592       	0.000000       	0.000000       	0.000000       	0.002627       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-03-21	0.000000       	0.000000       	0.000000       	0.527699       	0.000000       	0.000000       	0.000000       	0.002613       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-03-22	0.000000       	0.000000       	0.000000       	0.525143       	0.000000       	0.000000       	0.000000       	0.002600       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-03-23	0.000000       	0.000000       	0.000000       	0.522736       	0.000000       	0.000000       	0.000000       	0.002588       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-03-24	0.000000       	0.000000       	0.000000       	0.520421       	0.000000       	0.000000       	0.000000       	0.002577       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-03-25	0.000000       	0.000000       	0.000000       	0.517864       	0.000000       	0.000000       	0.000000       	0.002564       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-03-26	0.000000       	0.000000       	0.000000       	0.514935       	0.000000       	0.000000       	0.000000       	0.002550       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-03-27	0.000000       	0.000000       	0.000000       	0.511391       	0.000000       	0.000000       	0.000000       	0.002532       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-03-28	0.000000       	0.000000       	0.000000       	0.507471       	0.000000       	0.000000       	0.000000       	0.002513       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-03-29	0.000000       	0.000000       	0.000000       	0.503733       	0.000000       	0.000000       	0.000000       	0.002495       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-03-30	0.000000       	0.000000       	0.000000       	0.500004       	0.000000       	0.000000       	0.000000       	0.002476       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-03-31	0.000000       	0.000000       	0.000000       	0.496218       	0.000000       	0.000000       	0.000000       	0.002458       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-04-01	0.000000       	0.000000       	0.000000       	0.492331       	0.000000       	0.000000       	0.000000       	0.002438       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-04-02	0.000000       	0.000000       	0.000000       	0.487728       	0.000000       	0.000000       	0.000000       	0.002416       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-04-03	0.000000       	0.000000       	0.000000       	0.482686       	0.000000       	0.000000       	0.000000       	0.002391       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-04-04	0.000000       	0.000000       	0.000000       	0.478274       	0.000000       	0.000000       	0.000000       	0.002369       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-04-05	0.000000       	0.000000       	0.000000       	0.472973       	0.000000       	0.000000       	0.000000       	0.002343       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-04-06	0.000000       	0.000000       	0.000000       	0.467568       	0.000000       	0.000000       	0.000000       	0.002316       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-04-07	0.000000       	0.000000       	0.000000       	0.461981       	0.000000       	0.000000       	0.000000       	0.002289       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-04-08	0.000000       	0.000000       	0.000000       	0.456352       	0.000000       	0.000000       	0.000000       	0.002261       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-04-09	0.000000       	0.000000       	0.000000       	0.450675       	0.000000       	0.000000       	0.000000       	0.002233       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-04-10	0.000000       	0.000000       	0.000000       	0.444759       	0.000000       	0.000000       	0.000000       	0.002204       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-04-11	0.000000       	0.000000       	0.000000       	0.438638       	0.000000       	0.000000       	0.000000       	0.002173       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-04-12	0.000000       	0.000000       	0.000000       	0.432243       	0.000000       	0.000000       	0.000000       	0.002142       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-04-13	0.000000       	0.000000       	0.000000       	0.425972       	0.000000       	0.000000       	0.000000       	0.002111       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-04-14	0.000000       	0.000000       	0.000000       	0.419536       	0.000000       	0.000000       	0.000000       	0.002079       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-04-15	0.000000       	0.000000       	0.000000       	0.413033       	0.000000       	0.000000       	0.000000       	0.002047       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-04-16	0.000000       	0.000000       	0.000000       	0.406577       	0.000000       	0.000000       	0.000000       	0.002015       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-04-17	0.000000       	0.000000       	0.000000       	0.400035       	0.000000       	0.000000       	0.000000       	0.001983       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-04-18	0.000000       	0.000000       	0.000000       	0.393444       	0.000000       	0.000000       	0.000000       	0.001950       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-04-19	0.000000       	0.000000       	0.000000       	0.387302       	0.000000       	0.000000       	0.000000       	0.001920       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-04-20	0.000000       	0.000000       	0.000000       	0.381005       	0.000000       	0.000000       	0.000000       	0.001889       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-04-21	0.000000       	0.000000       	0.000000       	0.374678       	0.000000       	0.000000       	0.000000       	0.001857       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-04-22	0.000000       	0.000000       	0.000000       	0.368306       	0.000000       	0.000000       	0.000000       	0.001826       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-04-23	0.000000       	0.000000       	0.000000       	0.361873       	0.000000       	0.000000       	0.000000       	0.001794       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-04-24	0.000000       	0.000000       	0.000000       	0.355366       	0.000000       	0.000000       	0.000000       	0.001762       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-04-25	0.000000       	0.000000       	0.000000       	0.349300       	0.000000       	0.000000       	0.000000       	0.001732       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-04-26	0.000000       	0.000000       	0.000000       	0.343647       	0.000000       	0.000000       	0.000000       	0.001704       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-04-27	0.000000       	0.000000       	0.000000       	0.338011       	0.000000       	0.000000       	0.000000       	0.001676       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-04-28	0.000000       	0.000000       	0.000000       	0.332544       	0.000000       	0.000000       	0.000000       	0.001649       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-04-29	0.000000       	0.000000       	0.000000       	0.327203       	0.000000       	0.000000       	0.000000       	0.001623       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-04-30	0.000000       	0.000000       	0.000000       	0.321995       	0.000000       	0.000000       	0.000000       	0.001597       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-05-01	0.000000       	0.000000       	0.000000       	0.316892       	0.000000       	0.000000       	0.000000       	0.001572       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-05-02	0.000000       	0.000000       	0.000000       	0.311739       	0.000000       	0.000000       	0.000000       	0.001546       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-05-03	0.000000       	0.000000       	0.000000       	0.306701       	0.000000       	0.000000       	0.000000       	0.001521       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-05-04	0.000000       	0.000000       	0.000000       	0.302613       	0.000000       	0.000000       	0.000000       	0.001501       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-05-05	0.000000       	0.000000       	0.000000       	0.297822       	0.000000       	0.000000       	0.000000       	0.001477       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-05-06	0.000000       	0.000000       	0.000000       	0.292359       	0.000000       	0.000000       	0.000000       	0.001450       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-05-07	0.000000       	0.000000       	0.000000       	0.286916       	0.000000       	0.000000       	0.000000       	0.001423       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-05-08	0.000000       	0.000000       	0.000000       	0.281087       	0.000000       	0.000000       	0.000000       	0.001394       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-05-09	0.000000       	0.000000       	0.000000       	0.274478       	0.000000       	0.000000       	0.000000       	0.001362       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-05-10	0.000000       	0.000000       	0.000000       	0.268600       	0.000000       	0.000000       	0.000000       	0.001333       	0.000000       	0.000000       	0.000000       
